,Date,Tweet
135,2022-07-30 16:52:40+00:00,@YagalTerry Nope. Saya suka pedas sih
136,2022-07-30 16:52:09+00:00,"Transparan Soal Draf RKUHP, DPR Dinilai Jawab Keraguan https://t.co/jVmoVYigiG"
137,2022-07-30 16:51:57+00:00,@IBGXXDRGN Lagu apa hyung
138,2022-07-30 16:51:39+00:00,@jaybrowhr @pureod Bener dah. Kan pake ruangan
139,2022-07-30 16:51:12+00:00,"@dpr_yian Ada sih oppa, tapi pertanyaannya kan ga ikut ke translate"
140,2022-07-30 16:50:17+00:00,"30/7 → mood de dpr ian

https://t.co/sb1bpH9Gmp"
141,2022-07-30 16:50:07+00:00,@ash_bossss // bukannya ada auto translate (?)
142,2022-07-30 16:50:06+00:00,"@dpr_yian Gak suka, gak live🥲"
143,2022-07-30 16:49:54+00:00,@Bambangelf Dulu rasanya anggota DPR/kepala daerah yg korupsi... sekarang semua sama saja hanya beda jalur..
144,2022-07-30 16:49:12+00:00,"@WlCHAPAS @dpr_yian Boleh. Barengan aja, sekalian 😊"
145,2022-07-30 16:49:08+00:00,@jaybrowhr Oh iye bener
146,2022-07-30 16:49:06+00:00,"#temanpemilih KPU Kota Palangka Raya mengadakan kegiatan Sosialisasi PKPU Nomor 4 Tahun 2022 Tentang Pendaftaran, Verifikasi dan Penetapan Partai Politik Peserta Pemilu DPR dab DPRD. https://t.co/d1pk16ThlG"
147,2022-07-30 16:47:26+00:00,@dpr_yian kan udah jam malem. gak apa
148,2022-07-30 16:47:04+00:00,"@dpr_yian You're welcome 😊
Iyaa. Kepedesan ga?"
149,2022-07-30 16:46:39+00:00,Eh gue baru tau dpr ian campuran aussie Korea😭
150,2022-07-30 16:46:37+00:00,@jaybrowhr Kirain yang lain. Mau ditegur lagi lo wkwk
151,2022-07-30 16:45:46+00:00,@dpr_yian BOKAP
152,2022-07-30 16:45:39+00:00,@dpr_yian sungkem ke bopak
153,2022-07-30 16:45:37+00:00,@dpr_yian kan emg twins yang beda domisili 🙏
154,2022-07-30 16:45:24+00:00,@jaybrowhr Bokap?
155,2022-07-30 16:45:11+00:00,@YagalTerry Wahh thankyou terry! Ini ekstra pedas kah?
156,2022-07-30 16:44:47+00:00,"@jennieyagim Yah, diyoutube ada yang upload kok jane"
157,2022-07-30 16:43:56+00:00,"Setelah pembukaan, kegiatan tersebut dilanjutkan dengan pemaparan materi sosialisasi PKPU 4 tentang Pendaftaran, verifikasi dan Penetapan Partai Politik Peserta Pemilu DPR dan DPRD yang disampaikan oleh ketua Divisi Teknis Pemilu, M. Nasir Ali."
158,2022-07-30 16:43:37+00:00,"#TemanPemilih KIP Aceh Besar melakukan sosialisasi PKPU Nomor 4 Tahun 2022 tentang Pendaftaran, Verifikasi dan Penetapan Partai Politik Peserta Pemilu, Anggota DPR RI, dan DPRD di Hotel Permata Hati, Meunasah Manyang, Aceh Besar, Sabtu (30/7/2022). https://t.co/qcThqDmg3p"
159,2022-07-30 16:42:05+00:00,te amo dpr ian
160,2022-07-30 16:40:53+00:00,@convomfs dewa 19 bukannya ahmad dhani udh jadi dpr?
161,2022-07-30 16:38:50+00:00,@dpr_yian Belum😔 orang aku ketinggalan livenya😭
162,2022-07-30 16:37:54+00:00,@senokiim Kirain kak seto
163,2022-07-30 16:37:34+00:00,@taehyunngkt Dengerin lagi barengan di spotify bro
