,Date,Tweet
101,2022-09-29 21:50:10+00:00,"@JannesHutajulu @pn7l7h KPK itu serupa densus 88 cm beda ketegasan.
Lha diambil dgn persetujuan DPR sih jadi diduga ada kompromi politik tuh."
102,2022-09-29 21:49:52+00:00,"@nasikucheng @pwnmwn @hamiezt @aammmmaarrrr weh gegara kui, dpr dadi ahli kisah ngunu kui"
103,2022-09-29 21:49:38+00:00,@BennyHarmanID Twitmu kok menampar dirimu sendiri yang notabene anggota DPR🐽
104,2022-09-29 21:44:02+00:00,JAKARTA — Komisi III DPR RI resmi menetapkan Johanis Tanak sebagai pengganti Lili Pintauli Siregar di Komisi Pemberantasan Korupsi (KPK). https://t.co/adEU7i9TqL
105,2022-09-29 21:43:52+00:00,@BennyHarmanID Ngehek ni org. Loe kan dpr!!!!! Apa hubungan ama rezim. Sempula!!!!!
106,2022-09-29 21:40:19+00:00,"Harus ingat dan waspada sejarah
@jokowi 
@DPR_RI 
@mohmahfudmd"
107,2022-09-29 21:39:25+00:00,Ini kisah lama tapi anehnya yang dulu angkat ini ke media kalau tidak salah anggota DPR dari fraksi Bintang Reformasi tdak diproses bahkn jadi kader demokrat setelah isu ini terpublis ke media.
108,2022-09-29 21:39:14+00:00,"BPIP ini katanya bersuara paling 1 kali setahun tapi gaji mereka Ratusan juta rupiah dari Negara.
Bagaimana ini bapak ibu yg sy hormati ?
@DPR_RI
Kalian yg duduk di sana swbagai Wakil Kami Rakyat Indonesia. Bersuaralah Untuk Kami.
#JumatBerkah

#WaspadaBahayaLaten_PKI"
109,2022-09-29 21:38:11+00:00,@BennyHarmanID Bukannya yg mecat DPR?? @PDemokrat ada Ndak disana?? Lalu kenapa Lo Ndak perjuangkan disana...kalah suara?? Ya itulah demokrasi...masak yg gitu musti gue ajarin sih...
110,2022-09-29 21:38:02+00:00,"JAKARTA – Anggota Komisi III DPR RI, Trimedya Panjaitan merespons positif langkah mantan Juru Bicara Komisi Pemberantasan Korupsi (KPK) Febri… https://t.co/NJnNdwCzI8"
111,2022-09-29 21:34:47+00:00,"@BennyHarmanID Parah lu ben... Lu anggota DPR tp lu yg nyinyir di medsos. Lu jelekin pemerintah lg. Demokrat ga punya cara politik lain lg ya selain nyinyir 🤣🤣🤣
Kasih contoh ke masyarakat cara berpolitik yg baik, kalau bisa krn itu pasti susah 🤣🤣🤣
Yg gampang itu nyinyir krn ga modal 🤣🤣"
112,2022-09-29 21:32:34+00:00,@AkortaGinting @panca66 @FPD_DPR Hak hak merekapun di rampas lalu masih berani mengatakan berantas mafia tanah https://t.co/rm0Pi0rKkE
113,2022-09-29 21:31:04+00:00,DPR Setujui Guntur Hamzah jadi Hakim Konstitusi Gantikan Aswanto https://t.co/diZBr6Wo6o
114,2022-09-29 21:13:10+00:00,@siadevinci Huyu mzee mjanja sana  baada mission ku tiki mikoa ya DPR  na kungineko saivi anaipanchi  na kuwa na  KLINSHITI kwenye uwanja wa vita
115,2022-09-29 21:11:00+00:00,"Semua milik Oligarki Ukraina di wilayah DPR menjadi milik republik

Keputusan mulai berlaku pada tanggal ditandatangani. https://t.co/tNZPAU9EHt"
116,2022-09-29 21:10:14+00:00,"Yang nyopot DPR yg disalahin pemerintah, padahal Demokrat juga andil disitu.. palying victim masih terus dilakukan oleh kader2 Demokrat yg membuat partai ini makin nyungsep kedepannya semoga 👎👎👎"
