,Date,Tweet
63,2022-05-30 21:15:00+00:00,@sookittyz DPR Ian
64,2022-05-30 21:09:14+00:00,GKSB DPR Utamakan Diplomasi Parlemen Dukung Pembebasan Palestina https://t.co/9dh7Yyyv35
65,2022-05-30 21:04:05+00:00,Delegasi DPR RI Bertemu Pimpinan Parlemen Palestina https://t.co/PNMU4ZxH38
66,2022-05-30 21:00:03+00:00,"Ketua DPR RI Puan Maharani dipuji karena dinilai tidak ikut-ikutan menggunakan konten receh di akun media sosialnya, sebagaimana dilakukan para pejabat publik l #PuanMaharani https://t.co/xaxegs54gC"
67,2022-05-30 20:54:53+00:00,Bisa teriak teriak dah ini kalau masih ada kopi lewat timeline. Gak sopan lu pada.
68,2022-05-30 20:53:20+00:00,@TAERIYAKll @cerrxi Ingat 5 perkara
69,2022-05-30 20:51:29+00:00,Dream job gua kayaknya jadi staff hogwarts
70,2022-05-30 20:49:09+00:00,@ian__dpr @cerrxi Saatnya gue tidur lagi klo si dajjal udah salam
71,2022-05-30 20:46:26+00:00,@urnctaeyong @SoyoUwuu @hxuxi__ @skzhanjji @marcellaisne @dpr_yian @jaehyunjvng_ @nattachaaii @yoxkarinah @yongqinwayv @soujungz @WJSeolaria @jenoucer @jijeIx Tiba² dm tebak²an
72,2022-05-30 20:35:57+00:00,@Zombie_9Q @Nicho_Silalahi @DPR_RI @puanmaharani_ri 😀💫  Bakar gorden nyamukpun lari ☝️
73,2022-05-30 20:34:16+00:00,@Viviane_DPR Merci ahah
74,2022-05-30 20:33:48+00:00,@OposisiCerdas Cari panggung di DPR cari solusi utk maslah2 rakyat
75,2022-05-30 20:33:03+00:00,dpr live can 1v1 him
76,2022-05-30 20:32:19+00:00,"@Bavris @ListyoSigitP @DivHumas_Polri @yanmas_reskrim @CCICPolri @mohmahfudmd @jokowi Mau tdk mau hrs bertangan besi, Om. Berani ambil resiko. Tp hrs berbenturan dg UU. Mirisnya, yg membuat UU (anggota DPR), terkesan melindungi gerakan ini"
77,2022-05-30 20:30:32+00:00,"@CasperBeWin1 @Nicho_Silalahi @DPR_RI @puanmaharani_ri Bukan om, gara2 sibuk konsen nyetrum nyamuk...🤣"
78,2022-05-30 20:28:43+00:00,@Zombie_9Q @Nicho_Silalahi @DPR_RI @puanmaharani_ri Efek ngantuk 😀
79,2022-05-30 20:25:49+00:00,Dana untuk di korupsi kurang…. Mintalah ke DPR… yuuuk makan bareng …
80,2022-05-30 20:23:12+00:00,"@Nicho_Silalahi @CasperBeWin1 @DPR_RI @puanmaharani_ri Dah terlanjur like, mau gak mau unlike lagi gara-gara baca isi tweet ini...🤣🤣🤣"
81,2022-05-30 20:23:00+00:00,"Alokasi tersebut termasuk di dalam total anggaran penyelenggaraan Pemilu 2024 yang telah disepakati dengan DPR dalam rapat konsinyering sebesar Rp 76,6 triliun. * #Nasional

https://t.co/pPLQc8XYGj"
82,2022-05-30 20:18:40+00:00,dpr we gang gang
83,2022-05-30 20:17:02+00:00,"@UpdateBolabola Setelah DPR, Ke dukcapil, terus kekecamatan, kelurahan, RT RW. Jangan lupa bawa fc ktp, surat keterangan domisili dr daerah lama dan pengantar dr rt baru. Tanda tangan pak RW, kelurahan, camat. 😁😁"
84,2022-05-30 20:10:18+00:00,@democrazymedia DPR masih belum berubah dan banyak masalah.
85,2022-05-30 19:49:32+00:00,Mo bobo abis stalk dpr live xixixi -_-
86,2022-05-30 19:38:32+00:00,@siinungdn fix jd dpr ni
87,2022-05-30 19:31:36+00:00,"@hanybunch btob!! but other than btob, teringin nak try pergi  concert khiphop 🤧 perhaps boleh invite dpr gang or or aomg gang ke uhuks"
88,2022-05-30 19:29:04+00:00,Indonesia finis tiga besar SEA Games 2021. Komisi X DPR RI memuji keberhasilan Menteri Pemuda dan Olahraga Zainudin Amali dalam penerapan DBON. https://t.co/9PqBkuBYmB
89,2022-05-30 19:29:03+00:00,Indonesia finis tiga besar SEA Games 2021. Komisi X DPR RI memuji keberhasilan Menteri Pemuda dan Olahraga Zainudin Amali dalam penerapan DBON. https://t.co/IHsu21hKRh
90,2022-05-30 19:16:04+00:00,"@EfPelawi @__Sridiana_3va Yg salah DPR MPR,vgmn screening nya..."
91,2022-05-30 19:10:26+00:00,"@RalteTanpuii Dpr etc te an approve leh sign te alo ngai ve thin a, ""mizo leh mizo inhriatthiamna"" tih vel angle a thil tihtir theih an duh vang mai mai alom. Strict zet, politicians poh hlau vaklo kan mamawh."
92,2022-05-30 19:09:45+00:00,Komisi VIII DPR RI Minta Temuan ICW Soal Dana Pesantren Disunat Oknum Parpol Diusut https://t.co/5VqbF90e91 https://t.co/ATLBBHUYg1
93,2022-05-30 19:09:15+00:00,"Ketua DPR Amerika Serikat Bungkam! Suaminya Ditangkap Polisi , Tapi Bebas Setelah Bayar Uang Jaminan #PaulPelosi #NancyPelosi #drunk Rooney Liverpool Nangis Livy #lokercot 

https://t.co/TXmEe1gbKa"
94,2022-05-30 19:08:46+00:00,Retaknya Hubungan Jokowi dengan Megawati Bisa Berimbas DPR Impeachment Presiden? https://t.co/bCx5cowNWu
95,2022-05-30 19:00:52+00:00,@ProfylHenuk @BennyHarmanID @Kepolisian_RI @ListyoSigitP @PolriBareskrim @poldantt @DPR_RI Minimal saudara2 di NTT sudah tau kelakuan preman PD
96,2022-05-30 18:56:46+00:00,@democrazymedia DPR mah setuju2 aja asal ada anu.. ngertilaah..
97,2022-05-30 18:49:33+00:00,"KPU Yakin Anggaran Pemilu 2024 Rp76,6 Triliun Akan Disetujui DPR https://t.co/vAbMpBahmF"
98,2022-05-30 18:46:04+00:00,"@Syarman59 @BennyHarmanID @PDemokrat @DPR_RI @poldantt @DivHumas_Polri Namanya proses hukum itu ya satu-satu, kalau laporan pertama sudah selesai baru dilanjut laporan kedua. Selesaikan dulu kasus yang pertama baru bisa laporan balik."
99,2022-05-30 18:45:24+00:00,@Viviane_DPR Bonk
100,2022-05-30 18:37:48+00:00,"@Dharma_tc @MossadNKRI @jokowi @KSPgoid @Dr_Moeldoko @BPIPRI @BSSN_RI @DivHumas_Polri @ListyoSigitP @PolhukamRI @tni_ad @DPR_RI @PDI_Perjuangan Sayang wilayah Maluku Utara ga ada 
Klu ada saya ajak diskusi terbuka ttg khilafah
Khilafah produk gagal yg di paksakan"
