,Date,Tweet
117,2022-11-29 21:28:09+00:00,"Ketika ditanya,apa yang kamu pikirkan?#DukungKSPtetapdiKemenkop

@jokowi
@DPR_RI
@KemenkeuRI
@KemenkopUKM"
118,2022-11-29 21:19:15+00:00,goodnight naiinggit ako gusto ko rin maki dpr we gang gang bukas 💔
119,2022-11-29 21:06:28+00:00,"KAMI INSAN KOPERASI
MENOLAK RUU PPSK
KARENA MERUSAK 
DEMOKRASI EKONOMI

#TolakOJKdiKoperasi 
#kerajinan 
@KemenkopUKM 
@KemenkeuRI 
@DPR_RI https://t.co/mwRBPrfE5M"
120,2022-11-29 21:04:55+00:00,"KAMI INSAN KOPERASI
MENOLAK RUU PPSK
KARENA MERUSAK 
DEMOKRASI EKONOMI

#TolakOJKdiKoperasi 
#kerajinan
@KemenkopUKM 
@KemenkeuRI 
@DPR_RI https://t.co/2x8vQiNpXW"
121,2022-11-29 21:03:58+00:00,DPR we gang gang today! Maaga nagising dahil probinsya pa ng Alabang pupuntahan ko hahaha https://t.co/hJDk3wxpn5
122,2022-11-29 21:03:21+00:00,@pwtlover dpr ian c’est un artiste
123,2022-11-29 21:00:44+00:00,bantu sal ketemu dpr ian
124,2022-11-29 20:51:24+00:00,3 Rapper DPR yang Bakal Meriahkan ‘THE REGIME WORLD TOUR 2022’ https://t.co/xOgBG7WEc7
125,2022-11-29 20:41:45+00:00,markkk ke notice dpr nohh 😳😳
126,2022-11-29 20:41:39+00:00,Ini beneran mingdep ketemu dpr? 🥹😭
127,2022-11-29 20:34:46+00:00,@TsunasFlames @deviIlegacy dpr we gang gang
128,2022-11-29 20:24:01+00:00,DPR x NCT collab 😗
129,2022-11-29 20:23:39+00:00,@dprdabin Martini 🍸
130,2022-11-29 20:18:58+00:00,Jangan Pilih Ketua DPR Tersangkut Korupsi. Berikut ini Setya Novanto Korupsi Baca selengkapnya. https://t.co/sZ20eGH9m5
131,2022-11-29 20:16:16+00:00,"KAMI INSAN KOPERASI
MENOLAK RUU PPSK
KARENA MERUSAK 
DEMOKRASI EKONOMI

#TolakOJKdiKoperasi 
@jokowi 
@KemenkopUKM 
@KemenkeuRI 
@DPR_RI https://t.co/cYlOwy24RQ"
132,2022-11-29 20:14:09+00:00,Dpr live- Jasmine&gt;&gt;&gt;&gt;&gt;
133,2022-11-29 20:09:16+00:00,dpr we gang gang 🥲🤟
134,2022-11-29 20:09:14+00:00,Komisi VII DPR RI Bahas RUU EBET Bersama Pemerintah https://t.co/nDVwQdBZvI
135,2022-11-29 20:09:13+00:00,Komisi VI DPR Dukung PLN Wujudkan Penyediaan Listrik Hingga Pelosok Negeri https://t.co/KEI6tkR2N0
136,2022-11-29 20:05:30+00:00,"BBM naik sama dengan rakyatnya jadi pada miskin, kita disuruh ngirit2 DPR minta naik gaji"
137,2022-11-29 20:04:58+00:00,@DPR_RI Kami an rakyat Indonesia meminta agar UUD peres di rubah menjadi 3 priode kepada anggota dewan kami mohon di wakili terima kasih
138,2022-11-29 19:59:48+00:00,"@Ramires07543204 @Aby64378069 @DaengWahidin2 Loll kalau kapasitas mu cuman nyinyir doang ,unfaedah !
Negara ini mau dia ngutang .bangun tol apa pun itu sudah ada yg mengurus nya .
Inget ada DPR dll mitra pemetintah dalam mmbangun negara.ini dan semua ada mekanisme nya,mata mu jangan picek tau nya pak jokowi aja ..🤣🤣loll"
139,2022-11-29 19:57:54+00:00,@FraksiRakyatID @MCAOps Berarti enggak ada gunanya DPR.. Karena rakyat mana yg di wakili
140,2022-11-29 19:54:08+00:00,@OLDRACHA97 @DPR_Gra HAAHAHHAHA
